mode,encounter,time_s,hsep_ft,vsep_ft,ssep_ft
daidalus,10,8.2,27392.8239814242,70.8843863694613,27392.9156950026
daidalus,10,8.3,27359.3438260613,70.8843863694613,27359.435651871
daidalus,10,8.4,27325.8636798673,70.8843863694613,27325.9556181832
daidalus,10,8.5,27292.3835428759,70.8843863694613,27292.4755939742
daidalus,10,8.6,27258.9034151211,70.8843863694613,27258.9955792786
daidalus,10,8.7,27225.423296637,70.8843863694613,27225.5155741318
daidalus,10,8.8,27191.9431874577,70.8843863694613,27192.0355785689
daidalus,10,8.9,27158.4630876177,70.8843863694613,27158.5555926254
daidalus,10,9,27124.9829971516,70.8843863694613,27125.0756163369
daidalus,10,9.1,27091.5029160942,70.8843863694613,27091.5956497393
daidalus,10,9.2,27058.0228444803,70.8843863694613,27058.1156928684
daidalus,10,9.3,27024.5427823451,70.8843863694613,27024.6357457604
daidalus,10,9.4,26991.0627297238,70.8843863694613,26991.1558084517
daidalus,10,9.5,26957.5826866519,70.8843863694613,26957.6758809787
daidalus,10,9.6,26924.1026531649,70.8843863694613,26924.1959633783
daidalus,10,9.7,26890.6226292988,70.8843863694613,26890.7160556871
daidalus,10,9.8,26857.1426150895,70.8843863694613,26857.2361579424
daidalus,10,9.9,26823.6626105731,70.8843863694613,26823.7562701812
daidalus,10,10,26790.182615786,70.8843863694613,26790.2763924412
daidalus,10,10.1,26756.7026307647,70.8843863694613,26756.7965247598
daidalus,10,10.2,26723.2226555459,70.8843863694613,26723.316667175
daidalus,10,10.3,26689.7426901665,70.8843863694613,26689.8368197246
daidalus,10,10.4,26656.2627346636,70.8843863694613,26656.3569824469
daidalus,10,10.5,26622.7827890744,70.8843863694613,26622.8771553802
daidalus,10,10.6,26589.3028534364,70.8843863694613,26589.3973385632
daidalus,10,10.7,26555.8229277872,70.8843863694613,26555.9175320345
daidalus,10,10.8,26522.3430121647,70.8843863694613,26522.4377358332
daidalus,10,10.9,26488.8631066068,70.8843863694613,26488.9579499984
daidalus,10,11,26455.3832111518,70.8843863694613,26455.4781745695
daidalus,10,11.1,26421.9033258381,70.8843863694613,26421.998409586
daidalus,10,11.2,26388.4234507043,70.8843863694613,26388.5186550877
daidalus,10,11.3,26354.9435857891,70.8843863694613,26355.0389111145
daidalus,10,11.4,26321.4637311316,70.8843863694613,26321.5591777066
daidalus,10,11.5,26287.983886771,70.8843863694613,26288.0794549043
